LSOA code,Burglary_Count,Borough,longitude,latitude,Cumulative,Cumulative_Percent
E01035711,91,Camden,-0.1346034227229105,51.52463524674568,14906,10.296474358974358
E01004749,91,Westminster,-0.1403360956618992,51.49220551070522,14997,10.359333554376658
E01033700,91,Hackney,-0.0747086472620837,51.54544103117464,15088,10.422192749778956
E01002850,91,Kensington and Chelsea,-0.1925266291474115,51.49346785670646,15179,10.485051945181254
E01004306,89,Tower Hamlets,-0.0706559761532723,51.51964693093311,15268,10.546529619805483
E01004525,89,Wandsworth,-0.1661185888135214,51.4280691722748,15357,10.608007294429708
E01004397,89,Waltham Forest,-0.0234065680917588,51.58451651444673,15446,10.669484969053935
E01004755,89,Westminster,-0.1979876437928293,51.52246950813898,15535,10.730962643678161
E01001043,89,Croydon,-0.0989961753636158,51.369733295547405,15624,10.792440318302388
E01003039,88,Lambeth,-0.1401275763831097,51.4642267168264,15712,10.853227232537577
E01002129,88,Harrow,-0.3401582690387501,51.57745168516587,15800,10.914014146772768
E01004658,88,Westminster,-0.1633850713448163,51.51662064339942,15888,10.974801061007957
E01004681,87,Westminster,-0.1805915450829423,51.51835711488605,15975,11.034897214854112
E01003090,87,Lambeth,-0.1280976193986604,51.46725485882628,16062,11.094993368700266
E01033490,87,Islington,-0.1002975774252316,51.52135688123816,16149,11.155089522546419
E01001734,86,Hackney,-0.0534948319681973,51.55140647692019,16235,11.214494916003536
E01003055,86,Lambeth,-0.1184105678393113,51.46200426203198,16321,11.273900309460656
E01003939,86,Southwark,-0.0898206342870838,51.50309379888823,16407,11.333305702917771
E01000586,86,Brent,-0.2162887151885995,51.53128268413628,16493,11.39271109637489
E01003303,86,Lewisham,-0.0332818847170151,51.47722479695406,16579,11.452116489832006
E01000550,86,Brent,-0.1943911722439391,51.53567182653279,16665,11.511521883289126
E01032573,85,Hounslow,-0.2655780424864903,51.49280240572426,16750,11.570236516357205
E01001097,84,Croydon,-0.1139330724549573,51.33858622253918,16834,11.628260389036251
E01033489,84,Islington,-0.1000966529205642,51.523792306474064,16918,11.686284261715297
E01001536,84,Enfield,-0.0858331191739929,51.65563017280641,17002,11.744308134394341
E01004293,83,Tower Hamlets,-0.0717695337198614,51.50637713785368,17085,11.80164124668435
E01002818,83,Kensington and Chelsea,-0.1597135033272175,51.49890400629055,17168,11.858974358974358
E01002702,82,Islington,-0.0957531793653193,51.52791245157575,17250,11.915616710875332
E01033327,82,Lewisham,-0.0138821932369272,51.459686105516255,17332,11.972259062776304
E01001042,82,Croydon,-0.1041058992727249,51.37148467216748,17414,12.028901414677277
E01000095,82,Barking and Dagenham,0.1400802515226469,51.52493435160436,17496,12.08554376657825
E01000580,82,Brent,-0.207757585774382,51.53891156298209,17578,12.142186118479222
E01001246,82,Ealing,-0.2585770909401406,51.53067031878446,17660,12.198828470380194
E01004244,82,Tower Hamlets,-0.0177177459440935,51.51247863140605,17742,12.255470822281167
E01002766,82,Islington,-0.1249425486493886,51.5473472798294,17824,12.312113174182139
E01033591,82,Redbridge,0.088796798614262,51.56096916552637,17906,12.368755526083113
E01004062,81,Southwark,-0.066876323404836,51.468861618340014,17987,12.42470711759505
E01001109,81,Croydon,-0.0893248147911094,51.38662967024754,18068,12.480658709106986
E01001249,81,Ealing,-0.3225448821707825,51.51186092278931,18149,12.536610300618921
E01033711,81,Hackney,-0.088156586845141,51.52787961591689,18230,12.592561892130858
E01004422,81,Waltham Forest,-0.0410362861917539,51.5670933459029,18311,12.648513483642795
E01002179,80,Harrow,-0.3370053857311859,51.5928521572408,18391,12.703774314765695
E01000136,80,Barnet,-0.190521193229515,51.56809938295184,18471,12.759035145888594
E01002914,80,Kensington and Chelsea,-0.1697346566670575,51.48872172867378,18551,12.814295977011495
E01033132,80,Wandsworth,-0.1433290476993648,51.48168138041068,18631,12.869556808134394
E01000600,79,Brent,-0.2718862337477206,51.53550349616143,18710,12.924126878868258
E01004211,79,Tower Hamlets,-0.0619480593479979,51.52494744908303,18789,12.978696949602123
E01001358,79,Ealing,-0.2747647340674981,51.50018098663229,18868,13.033267020335987
E01000790,79,Bromley,0.0947115884553956,51.371345746052654,18947,13.08783709106985
E01001750,79,Hackney,-0.0791938637195971,51.54053426384708,19026,13.142407161803712
E01000676,78,Bromley,0.0123093695380965,51.40700374856964,19104,13.196286472148541
E01001948,78,Hammersmith and Fulham,-0.2034199578441372,51.47488209609328,19182,13.25016578249337
E01004068,78,Southwark,-0.0616567476222215,51.46782732619223,19260,13.304045092838196
E01002368,78,Havering,0.1694124409886843,51.525019680946514,19338,13.357924403183025
E01032767,78,Tower Hamlets,-0.0713803919874335,51.51244117086375,19416,13.411803713527851
E01004717,78,Westminster,-0.1522935175379855,51.519835182665474,19494,13.46568302387268
E01002835,78,Kensington and Chelsea,-0.1809864141251186,51.49361239249508,19572,13.519562334217506
E01003035,78,Lambeth,-0.1347650430175719,51.46393483510031,19650,13.573441644562333
E01001563,78,Enfield,-0.1038080956479227,51.62529745699259,19728,13.627320954907162
E01000257,77,Barnet,-0.2040538299733227,51.60758863953961,19805,13.680509504862954
E01001774,77,Hackney,-0.070020540201655,51.5326604628756,19882,13.733698054818744
E01004591,77,Wandsworth,-0.1550032501326397,51.46585042617018,19959,13.786886604774537
E01000403,76,Bexley,0.1794277937691271,51.47939638557264,20035,13.839384394341291
E01003690,76,Redbridge,0.068852495646273,51.57030811251189,20111,13.891882183908047
E01001745,76,Hackney,-0.0690097253697996,51.55343939279681,20187,13.944379973474803
E01035650,75,Hackney,-0.0742231856792458,51.541232120657696,20262,13.996187002652519
E01033737,75,Greenwich,0.0624015185405001,51.49338469623278,20337,14.047994031830239
E01002852,75,Kensington and Chelsea,-0.219050505855837,51.52705234692712,20412,14.099801061007957
E01000947,75,Camden,-0.1383579759565072,51.53384521052466,20487,14.151608090185677
E01001839,75,Hackney,-0.0542254240824923,51.54004980149032,20562,14.203415119363394
E01034188,75,Greenwich,0.0006878139053001,51.49877665452982,20637,14.255222148541113
E01003981,75,Southwark,-0.0860151030089561,51.50279658722797,20712,14.307029177718833
E01003969,75,Southwark,-0.0928258168353574,51.481171512777934,20787,14.358836206896552
E01004750,75,Westminster,-0.1457165432736945,51.49442989140444,20862,14.41064323607427
E01002029,75,Haringey,-0.1122497913867036,51.59550286100696,20937,14.462450265251988
E01002506,75,Hillingdon,-0.4164863136558219,51.5054592026639,21012,14.514257294429708
E01001990,75,Haringey,-0.1219349418485365,51.58036417045939,21087,14.566064323607428
E01004702,74,Westminster,-0.1755353099582406,51.52163818676555,21161,14.617180592396108
E01001666,74,Greenwich,0.0272487620872377,51.48875316975938,21235,14.668296861184793
E01004552,74,Wandsworth,-0.1661168455246063,51.46094988450032,21309,14.719413129973475
E01034486,74,Waltham Forest,-0.0424531769544938,51.58828696047191,21383,14.770529398762159
E01000552,74,Brent,-0.1957394070086756,51.531902558837096,21457,14.82164566755084
E01004309,74,Tower Hamlets,-0.067261636524994,51.51807314522053,21531,14.872761936339524
E01034220,74,Newham,-0.0064938066206519,51.543087739008186,21605,14.923878205128204
E01001412,74,Enfield,-0.1184617773366349,51.677517784585056,21679,14.974994473916889
E01003061,73,Lambeth,-0.115806774293718,51.46529670478439,21752,15.025419982316535
E01004310,73,Tower Hamlets,-0.0742986722856696,51.516479225414265,21825,15.07584549071618
E01004438,73,Waltham Forest,0.0159532425038277,51.569433596112106,21898,15.126270999115826
E01003680,72,Redbridge,0.0646006711571046,51.58854064036014,21970,15.176005747126437
E01002711,72,Islington,-0.1205189780713964,51.53280728570231,22042,15.225740495137046
E01002734,72,Islington,-0.1082577236930677,51.56355559475546,22114,15.275475243147657
E01032771,72,Tower Hamlets,-0.0192551329103949,51.50287316327913,22186,15.325209991158268
E01004202,72,Tower Hamlets,-0.06115823051135,51.53305212830281,22258,15.374944739168878
E01004270,72,Tower Hamlets,-0.0334509059894015,51.5206155968109,22330,15.424679487179487
E01004444,72,Waltham Forest,-0.0290072567770782,51.57964799061119,22402,15.474414235190098
E01001362,72,Ealing,-0.3840096098909162,51.50709880500148,22474,15.524148983200709
E01000143,72,Barnet,-0.2077893192162229,51.55790754147162,22546,15.57388373121132
E01034473,71,Barking and Dagenham,0.0820077152225649,51.53712086023158,22617,15.62292771883289
E01002772,71,Islington,-0.1315223727316383,51.56578014715995,22688,15.671971706454466
E01004698,71,Westminster,-0.1849300221598827,51.51309937174105,22759,15.721015694076037
E01003117,71,Lambeth,-0.1292929211197623,51.437064902934495,22830,15.770059681697612
E01004212,71,Tower Hamlets,-0.0563416246374544,51.52561182645289,22901,15.819103669319187
E01004609,71,Wandsworth,-0.217355657957334,51.4626537510057,22972,15.86814765694076
E01004313,71,Tower Hamlets,-0.065891784042363,51.52645876192433,23043,15.917191644562333
E01001641,71,Greenwich,-0.0067110608258706,51.48261081733865,23114,15.966235632183908
E01004290,71,Tower Hamlets,-0.0464181442921028,51.52073604297494,23185,16.01527961980548
E01001747,71,Hackney,-0.0768524456308966,51.55101608855685,23256,16.064323607427056
E01000872,71,Camden,-0.2085195442247438,51.55284604045421,23327,16.11336759504863
E01003807,71,Richmond upon Thames,-0.2683934288820822,51.46603256962115,23398,16.162411582670202
E01000244,71,Barnet,-0.2279547498816113,51.59116610552857,23469,16.211455570291776
E01003961,70,Southwark,-0.086878730548873,51.49075249519609,23539,16.259808797524315
E01001876,70,Hammersmith and Fulham,-0.2393438278241503,51.5186437282281,23609,16.308162024756854
E01000556,70,Brent,-0.2159478690930145,51.55545399471737,23679,16.35651525198939
E01004234,70,Tower Hamlets,-0.0415482955291792,51.53396220547769,23749,16.404868479221925
E01001899,70,Hammersmith and Fulham,-0.2278858250453196,51.49250040900539,23819,16.453221706454464
E01002037,70,Haringey,-0.0514802763402415,51.60481964575771,23889,16.501574933687003
E01001507,70,Enfield,-0.0450144654782194,51.64593602695151,23959,16.549928160919542
E01000939,70,Camden,-0.1209328767965531,51.528549847687984,24029,16.598281388152078
E01001559,70,Enfield,-0.0421499728985709,51.60903907321444,24099,16.646634615384613
E01003207,69,Lewisham,-0.0271958323683838,51.47398813275396,24168,16.694297082228115
E01004659,69,Westminster,-0.1633354419504489,51.5237212961522,24237,16.741959549071616
E01003769,69,Redbridge,0.109116715681183,51.56686386929087,24306,16.78962201591512
E01004648,69,Westminster,-0.1852261658250063,51.53385160807125,24375,16.837284482758623
E01003980,69,Southwark,-0.0781777624202841,51.49111932560372,24444,16.884946949602124
E01004700,69,Westminster,-0.1819401140487838,51.51347808448742,24513,16.932609416445622
E01002370,68,Havering,0.1698620320744332,51.51288676360002,24581,16.97958112290009
E01032772,68,Tower Hamlets,-0.0226542397014694,51.49923861496053,24649,17.026552829354554
E01002056,68,Haringey,-0.0849225112754633,51.57637069226017,24717,17.073524535809018
E01003497,68,Newham,0.0017502757102789,51.51862732438308,24785,17.120496242263485
E01004713,68,Westminster,-0.1483054511431655,51.520126211518274,24853,17.16746794871795
E01000958,68,Camden,-0.1321698622489302,51.53726658313045,24921,17.214439655172413
E01003502,68,Newham,0.0120812413781184,51.51801615397885,24989,17.26141136162688
E01000642,68,Brent,-0.2231508791435625,51.5476161374719,25057,17.308383068081344
E01004178,68,Sutton,-0.1462243121374941,51.35983667326861,25125,17.355354774535808
E01004537,68,Wandsworth,-0.1759689005904073,51.46464280994165,25193,17.402326480990276
E01001450,68,Enfield,-0.0793408463805092,51.64974107418477,25261,17.44929818744474
E01002847,68,Kensington and Chelsea,-0.1961571591518622,51.491188207978766,25329,17.496269893899203
E01034617,68,Hillingdon,-0.4161890685973148,51.50082978359694,25397,17.54324160035367
E01003988,67,Southwark,-0.0579660822830678,51.482171851670216,25464,17.589522546419097
E01004656,67,Westminster,-0.1877471728894726,51.518461676827656,25531,17.635803492484527
E01001881,67,Hammersmith and Fulham,-0.2015157877897848,51.48208571214337,25598,17.682084438549957
E01002795,67,Islington,-0.1070096663264141,51.54666926620399,25665,17.728365384615387
E01002282,67,Havering,0.2213146827492631,51.6062990468471,25732,17.774646330680813
E01001578,67,Greenwich,0.1168048812957437,51.491169510647175,25799,17.820927276746243
E01003129,67,Lambeth,-0.1221733011616728,51.47858758482755,25866,17.86720822281167
E01033868,67,Southwark,-0.09994608555549,51.50094794333717,25933,17.9134891688771
E01000861,67,Camden,-0.1393484282059618,51.53909235700316,26000,17.95977011494253
E01002444,66,Hillingdon,-0.4696968265218409,51.47143751367798,26066,18.00536030061892
E01002003,66,Haringey,-0.1094201015607209,51.5859633280992,26132,18.050950486295314
E01003020,66,Lambeth,-0.1194186292844649,51.4587374058079,26198,18.096540671971706
E01001445,66,Enfield,-0.0194579333129707,51.6758814694408,26264,18.142130857648098
E01000223,66,Barnet,-0.2223946466483307,51.56727092281088,26330,18.187721043324494
E01000804,66,Bromley,-0.0409162644298951,51.42049563620016,26396,18.233311229000883
E01000973,66,Camden,-0.1922161970742865,51.54737432857702,26462,18.278901414677275
E01000968,66,Camden,-0.1938169650672956,51.5450281746044,26528,18.32449160035367
E01003074,66,Lambeth,-0.1068217900830166,51.45095922725679,26594,18.370081786030063
E01004747,66,Westminster,-0.1346556167614756,51.49220726559791,26660,18.415671971706455
E01004715,66,Westminster,-0.1425566764322941,51.52215464388827,26726,18.461262157382848
E01032579,66,Lewisham,-0.0211573215838527,51.478077091383255,26792,18.50685234305924
E01004507,66,Wandsworth,-0.2088893375546862,51.45830343747594,26858,18.552442528735632
E01002637,66,Hounslow,-0.4058846881923015,51.4955779139631,26924,18.598032714412025
E01002726,66,Islington,-0.111331136990087,51.52646146429096,26990,18.643622900088417
E01000883,65,Camden,-0.1774092072678042,51.5470938339041,27055,18.68852232537577
E01000140,65,Barnet,-0.1965441656994052,51.56212020661607,27120,18.73342175066313
E01033491,65,Islington,-0.1112902912030932,51.55333887326233,27185,18.778321175950484
E01004588,65,Wandsworth,-0.1634969038617653,51.46287384487394,27250,18.823220601237843
E01002886,65,Kensington and Chelsea,-0.1969439772173453,51.51356478822576,27315,18.868120026525197
E01034200,65,Newham,0.0014564691857774,51.542489229610894,27380,18.913019451812556
E01002356,65,Havering,0.1787614387119958,51.575646388243584,27445,18.95791887709991
E01033083,65,Hounslow,-0.3608427425280954,51.46964787234424,27510,19.00281830238727
E01034217,65,Newham,-0.0134275116698696,51.5445625258988,27575,19.047717727674623
E01034030,65,Ealing,-0.3039307265656065,51.512256380705296,27640,19.09261715296198
E01002706,65,Islington,-0.093906367737032,51.52462749107861,27705,19.137516578249336
E01004485,65,Wandsworth,-0.1521802923135135,51.44042969944164,27770,19.18241600353669
E01003246,65,Lewisham,-0.0366906401727625,51.48350762273185,27835,19.22731542882405
E01000935,65,Camden,-0.1855064313335669,51.539794449196,27900,19.272214854111404
E01000548,65,Brent,-0.1965810174457711,51.53889313299155,27965,19.317114279398762
E01033703,65,Hackney,-0.0552282745831031,51.55391380335439,28030,19.362013704686117
E01004267,64,Tower Hamlets,-0.0229298229642179,51.525768912576,28094,19.406222369584437
E01004712,64,Westminster,-0.1557982789865384,51.52085267127009,28158,19.450431034482758
E01001760,64,Hackney,-0.0561560690303108,51.54832453307762,28222,19.49463969938108
E01001202,64,Ealing,-0.2707879218777455,51.50895985225103,28286,19.5388483642794
E01004695,64,Westminster,-0.1867351128361453,51.51111166965721,28350,19.58305702917772
E01003166,64,Lambeth,-0.1030627524562069,51.43778039502386,28414,19.627265694076037
E01000862,64,Camden,-0.1481376851013298,51.53826455744215,28478,19.671474358974358
E01000921,64,Camden,-0.1392210677065742,51.55534303372343,28542,19.71568302387268
E01003253,64,Lewisham,-0.0262661002337515,51.48018112619224,28606,19.759891688771
E01002805,64,Islington,-0.1140362225169228,51.56692690196494,28670,19.80410035366932
E01004617,63,Wandsworth,-0.1763211107155087,51.4260492927055,28733,19.847618258178603
E01001243,63,Ealing,-0.2492355595900052,51.51087905966762,28796,19.891136162687886
E01004683,63,Westminster,-0.1713376399014438,51.51339302771935,28859,19.934654067197172
E01001427,63,Enfield,-0.044136470695205,51.61650688594294,28922,19.978171971706455
E01001437,63,Enfield,-0.0222160899120215,51.65663638235041,28985,20.02168987621574
E01000490,63,Brent,-0.2072705998677398,51.544176015634726,29048,20.06520778072502
E01001933,63,Hammersmith and Fulham,-0.2433792494219014,51.49050569140323,29111,20.108725685234305
E01002827,63,Kensington and Chelsea,-0.1928533723973013,51.508126102205466,29174,20.15224358974359
E01001773,62,Hackney,-0.0754736847694366,51.53710004075956,29236,20.195070733863837
E01001278,62,Ealing,-0.2885203282525875,51.52778959698639,29298,20.237897877984086
E01033602,62,Westminster,-0.1701613014400229,51.52362441558272,29360,20.28072502210433
E01001014,62,Croydon,-0.11225229753216,51.37476756346462,29422,20.32355216622458
E01001877,62,Hammersmith and Fulham,-0.2402601214470381,51.52841574080957,29484,20.36637931034483
E01001836,62,Hackney,-0.045527560160861,51.53696217284561,29546,20.409206454465075
E01003994,62,Southwark,-0.0992481779558808,51.487361680950016,29608,20.452033598585324
E01004680,62,Westminster,-0.1644675792027657,51.513873918333424,29670,20.49486074270557
E01000933,62,Camden,-0.1917505456890941,51.54008904502437,29732,20.537687886825818
E01033604,62,Westminster,-0.1695189385650323,51.52087059480458,29794,20.580515030946064
E01002008,62,Haringey,-0.1609948748693647,51.57517056884333,29856,20.623342175066313
E01002774,62,Islington,-0.1300894961586569,51.5629661279861,29918,20.66616931918656
E01001367,62,Ealing,-0.3846008401178247,51.50062736389327,29980,20.708996463306807
E01004291,62,Tower Hamlets,-0.0595998810329769,51.50349430556837,30042,20.751823607427056
E01001758,61,Hackney,-0.0605130667972981,51.55065738754477,30103,20.793959991158268
E01000920,61,Camden,-0.1156675001285481,51.52286589468508,30164,20.83609637488948
E01000544,61,Brent,-0.1969793768427695,51.52930666589184,30225,20.87823275862069
E01003215,61,Lewisham,-0.0360475573539184,51.47431549535153,30286,20.920369142351902
E01033587,61,Barking and Dagenham,0.0750232567343586,51.53186416069439,30347,20.96250552608311
E01001696,61,Greenwich,0.066596226061308,51.488280707596125,30408,21.00464190981432
E01004232,61,Tower Hamlets,-0.0351249949629595,51.52667198818396,30469,21.046778293545536
E01003668,61,Redbridge,0.0247033978960761,51.59054229471933,30530,21.088914677276748
E01002703,61,Islington,-0.0992682671253186,51.52671468316406,30591,21.13105106100796
E01001794,61,Hackney,-0.053350922490097,51.55639742937836,30652,21.17318744473917
E01000129,61,Barnet,-0.2635679154651384,51.60307615217541,30713,21.215323828470382
E01004662,61,Westminster,-0.1605704704645284,51.52135141801346,30774,21.257460212201593
E01034175,61,Greenwich,0.0282686133697086,51.45808121551038,30835,21.2995965959328
E01002708,61,Islington,-0.1226773430479144,51.54296783117861,30896,21.341732979664013
E01002693,60,Hounslow,-0.2589599034035491,51.49292885959448,30956,21.38317860300619
E01002871,60,Kensington and Chelsea,-0.2082128464049066,51.50756137091426,31016,21.424624226348364
E01033098,60,Wandsworth,-0.1513735309575911,51.480498455767794,31076,21.466069849690538
E01003120,60,Lambeth,-0.1292221880015008,51.42860885852138,31136,21.507515473032715
E01001609,60,Greenwich,0.0571231910684206,51.45347965229203,31196,21.54896109637489
E01000938,60,Camden,-0.1178364602948771,51.529842329996654,31256,21.590406719717066
E01001733,60,Hackney,-0.0420954674446353,51.551360711272245,31316,21.63185234305924
E01003940,60,Southwark,-0.0860284054222926,51.49801624800948,31376,21.673297966401414
E01004005,60,Southwark,-0.0619296693103599,51.47247191379414,31436,21.71474358974359
E01003976,60,Southwark,-0.0779687938387815,51.49869368502647,31496,21.756189213085765
E01001831,60,Hackney,-0.0723059975625011,51.56158709115735,31556,21.79763483642794
E01004460,59,Waltham Forest,-0.0193186200239267,51.590915336429255,31615,21.83838969938108
E01001780,59,Hackney,-0.0846495747192173,51.52784126796134,31674,21.87914456233422
E01001667,59,Greenwich,0.0051654114136612,51.49748939894948,31733,21.919899425287355
E01004508,59,Wandsworth,-0.1746987684182326,51.46043071376385,31792,21.960654288240494
E01002884,59,Kensington and Chelsea,-0.1967222923555023,51.51066330694451,31851,22.001409151193634
E01033942,59,Brent,-0.2812537100930464,51.5564145365123,31910,22.042164014146774
E01003018,59,Lambeth,-0.1213332402928147,51.45639508533458,31969,22.08291887709991
E01033873,59,Southwark,-0.0958361796224391,51.49376710743034,32028,22.12367374005305
E01001252,59,Ealing,-0.3358192737245178,51.50736180244935,32087,22.16442860300619
E01004410,59,Waltham Forest,-0.0105241902571021,51.58562495584647,32146,22.205183465959326
E01002570,59,Hounslow,-0.2535145455676502,51.49273073796942,32205,22.24593832891247
E01003489,59,Newham,0.0380253464130464,51.5339229530781,32264,22.286693191865606
E01000913,59,Camden,-0.1658643257763157,51.56791532765232,32323,22.327448054818746
E01003186,59,Lambeth,-0.1149393877667484,51.47250818626847,32382,22.368202917771885
E01003674,59,Redbridge,0.0249971371701289,51.59485570843785,32441,22.40895778072502
E01003927,59,Southwark,-0.0988818644839421,51.50208780504512,32500,22.44971264367816
E01000976,58,Croydon,-0.0884634168900386,51.3810458080847,32558,22.489776746242264
E01003190,58,Lewisham,-0.0357743752502537,51.42703580630162,32616,22.529840848806366
E01000491,58,Brent,-0.214327832314415,51.54116861049162,32674,22.569904951370468
E01001569,58,Enfield,-0.0974253684027399,51.6338260953448,32732,22.60996905393457
E01003014,58,Lambeth,-0.1143525022041129,51.4969459092441,32790,22.650033156498676
E01004057,58,Southwark,-0.0377575700119162,51.49949885770023,32848,22.690097259062778
E01003569,58,Newham,0.0328338240340144,51.537013297607,32906,22.73016136162688
E01033944,58,Haringey,-0.0613723377604977,51.58938410341153,32964,22.770225464190982
E01000898,58,Camden,-0.1650070324301483,51.55237115896524,33022,22.810289566755085
E01003029,58,Lambeth,-0.1307677417755356,51.45791238770313,33080,22.850353669319187
E01001762,58,Hackney,-0.0590091241845344,51.54573428520544,33138,22.89041777188329
E01033605,58,Westminster,-0.1729799200191114,51.52414586583026,33196,22.93048187444739
E01002641,58,Hounslow,-0.3654156287630401,51.47139169429615,33254,22.970545977011493
E01000193,58,Barnet,-0.2804113885423952,51.61440941931848,33312,23.010610079575596
E01035691,57,Tower Hamlets,-0.0331728825289091,51.51153202742856,33369,23.049983421750664
E01001013,57,Croydon,-0.1062484086641287,51.379589268096126,33426,23.089356763925732
E01004476,57,Wandsworth,-0.1494547244076998,51.45224039975367,33483,23.128730106100797
E01003601,57,Newham,0.0340103813203579,51.52080727654719,33540,23.16810344827586
E01004239,57,Tower Hamlets,-0.0174056281551633,51.52378350066961,33597,23.20747679045093
E01003053,57,Lambeth,-0.1194595701030503,51.46538998932418,33654,23.246850132625994
E01033596,57,Westminster,-0.1363263933206242,51.51290694684831,33711,23.28622347480106
E01003076,57,Lambeth,-0.094599029886858,51.46744593890108,33768,23.325596816976127
E01001555,57,Enfield,-0.0635000898867685,51.6101826712536,33825,23.364970159151195
E01002497,57,Hillingdon,-0.3991229845673949,51.5563291954284,33882,23.40434350132626
E01001045,57,Croydon,-0.0943223625751411,51.37389575277395,33939,23.443716843501324
E01001501,57,Enfield,-0.1119160734201924,51.61471082075249,33996,23.483090185676392
E01000362,57,Bexley,0.1479756997099132,51.45472679853688,34053,23.52246352785146
E01003102,57,Lambeth,-0.1205730484717773,51.48499252813733,34110,23.561836870026525
E01000714,57,Bromley,-0.0277095697928561,51.40872478866399,34167,23.601210212201593
E01033926,57,Enfield,-0.0239794036572693,51.64335318850733,34224,23.640583554376658
E01000561,57,Brent,-0.2079099993496134,51.5486079446553,34281,23.679956896551722
E01002765,57,Islington,-0.1189754767646395,51.54832711331005,34338,23.71933023872679
E01003953,56,Southwark,-0.0775888344842506,51.46046076836699,34394,23.758012820512818
E01003296,56,Lewisham,-0.0146439353665036,51.46521610072418,34450,23.79669540229885
E01033081,56,Hounslow,-0.3004139743501847,51.4841676746432,34506,23.83537798408488
E01003037,56,Lambeth,-0.1473431573549291,51.467918921388815,34562,23.87406056587091
E01004429,56,Waltham Forest,-0.0190309992361244,51.55824577928874,34618,23.91274314765694
E01001439,56,Enfield,-0.0458932283876998,51.6581940471566,34674,23.95142572944297
E01032646,56,Southwark,-0.0812090470262248,51.50120774007564,34730,23.990108311229
E01001857,56,Hammersmith and Fulham,-0.218817019523694,51.50354759871147,34786,24.02879089301503
E01000972,56,Camden,-0.1841513942945009,51.54950957625306,34842,24.06747347480106
E01034148,56,Croydon,-0.0970888261291586,51.37699558440264,34898,24.106156056587093
E01002701,56,Islington,-0.0909060157881096,51.527051404101854,34954,24.14483863837312
E01004317,56,Tower Hamlets,-0.0697053735570253,51.523404975152985,35010,24.18352122015915
E01004031,55,Southwark,-0.0509146523283621,51.49558982869017,35065,24.221513041556143
E01003324,55,Lewisham,-0.0204856318385036,51.447938056329264,35120,24.259504862953136
E01000251,55,Barnet,-0.1787865787573851,51.650404002734575,35175,24.297496684350133
E01002022,55,Haringey,-0.14727835754991,51.58783977393952,35230,24.335488505747126
E01001942,55,Hammersmith and Fulham,-0.2319216185190279,51.50532175855911,35285,24.37348032714412
E01003936,55,Southwark,-0.092664029269899,51.49804404170399,35340,24.411472148541115
E01004392,55,Waltham Forest,-0.03051510697325,51.58383420559771,35395,24.449463969938108
E01002821,55,Kensington and Chelsea,-0.1742767444690663,51.495436066769656,35450,24.4874557913351
E01002031,55,Haringey,-0.1054744501693618,51.5911353008897,35505,24.525447612732094
E01001527,55,Enfield,-0.1160253688551922,51.61783081125102,35560,24.56343943412909
E01003978,55,Southwark,-0.0747705486400368,51.49527681868653,35615,24.601431255526084
E01000477,55,Brent,-0.2821691286353985,51.54128258346155,35670,24.639423076923077
E01000509,55,Brent,-0.2502533002974805,51.56197237290324,35725,24.677414898320073
E01004074,55,Southwark,-0.0977435752911145,51.45164614002836,35780,24.715406719717066
E01004691,55,Westminster,-0.1558752178896387,51.501502689040784,35835,24.75339854111406
E01002448,55,Hillingdon,-0.4344829686968872,51.48981899776938,35890,24.791390362511052
E01004693,55,Westminster,-0.1914971285534944,51.51119456732441,35945,24.82938218390805
E01003026,55,Lambeth,-0.1451032178614967,51.45883900697141,36000,24.86737400530504
E01003913,55,Southwark,-0.0895855973976445,51.470708577380286,36055,24.905365826702035
E01033593,55,Westminster,-0.1720569136975729,51.51897751364944,36110,24.943357648099028
E01002894,55,Kensington and Chelsea,-0.1918244836943735,51.48784724012094,36165,24.981349469496024
E01003933,54,Southwark,-0.1054351242433755,51.49499399942846,36219,25.018650530503976
E01000003,54,City of London,-0.0958348483402298,51.521646044434775,36273,25.05595159151194
E01034042,54,Hounslow,-0.290343961024537,51.49195387559072,36327,25.093252652519894
E01002831,54,Kensington and Chelsea,-0.2076966318952296,51.51664222989807,36381,25.130553713527853
E01003499,54,Newham,0.0222931668162117,51.52397960918688,36435,25.167854774535808
E01001838,54,Hackney,-0.0513565637942937,51.54283173975029,36489,25.20515583554377
E01003765,54,Redbridge,0.0327007090168333,51.59304352104434,36543,25.242456896551722
E01004540,54,Wandsworth,-0.161991620607867,51.47204098139961,36597,25.279757957559685
E01004042,54,Southwark,-0.0632084362850025,51.49196360203907,36651,25.31705901856764
E01000181,54,Barnet,-0.1633665801593754,51.59132878505184,36705,25.354360079575596
E01035668,54,Tower Hamlets,-0.0678143932582057,51.52333811733175,36759,25.391661140583555
E01000279,54,Barnet,-0.2122924135130065,51.63266091102484,36813,25.42896220159151
E01002350,53,Havering,0.1858142437316183,51.57027295702486,36866,25.46557250221043
E01004721,53,Westminster,-0.2097266516226698,51.52776104656779,36919,25.502182802829353
E01003719,53,Redbridge,0.1154009798587297,51.56028653995351,36972,25.538793103448278
E01000314,53,Barnet,-0.230535390989725,51.58110168080356,37025,25.5754034040672
E01002695,53,Islington,-0.1124447805002893,51.53460893675002,37078,25.61201370468612
E01033580,53,Newham,0.0245998439156561,51.50503763419718,37131,25.648624005305038
