LSOA code,Burglary_Count,Borough,longitude,latitude
E01002749,45,Islington,-0.1001808305809212,51.5585206581942
E01002751,22,Islington,-0.112116744746373,51.55661614283856
E01002752,23,Islington,-0.0997437133904256,51.55574791559918
E01002753,32,Islington,-0.1278255299027083,51.56701130379996
E01002754,27,Islington,-0.1358944142857337,51.57012243552989
E01002755,17,Islington,-0.1244769452717387,51.57306232232551
E01002756,38,Islington,-0.1202517374874184,51.57332124005823
E01002757,13,Islington,-0.1311977749950577,51.57243846286562
E01002758,40,Islington,-0.1256572866924158,51.570705506368526
E01002759,30,Islington,-0.1313661922755055,51.56994773769024
E01002760,43,Islington,-0.126885136399644,51.56924016865271
E01002762,43,Islington,-0.1198547721502909,51.55198730561261
E01002763,50,Islington,-0.1204157482776282,51.55584150178965
E01002764,45,Islington,-0.1248998108155332,51.55078219978862
E01002765,57,Islington,-0.1189754767646395,51.54832711331005
E01002766,82,Islington,-0.1249425486493886,51.5473472798294
E01002767,27,Islington,-0.1161314925631406,51.55334223019286
E01002768,26,Islington,-0.1377158831635296,51.55858389189757
E01002769,32,Islington,-0.1332544947283459,51.559622759427896
E01002770,102,Islington,-0.1380724241192307,51.567752025928016
E01002771,30,Islington,-0.1390737698346482,51.5617632618311
E01002772,71,Islington,-0.1315223727316383,51.56578014715995
E01002773,23,Islington,-0.1385038110612515,51.564646490666426
E01002774,62,Islington,-0.1300894961586569,51.5629661279861
E01002775,21,Islington,-0.0937209278094288,51.548142818234425
E01002776,32,Islington,-0.0854755011234588,51.54784118022661
E01002777,30,Islington,-0.0825004642385308,51.54872938071584
E01002778,36,Islington,-0.0778556638387752,51.54746020330303
E01002779,35,Islington,-0.0889857578309868,51.55275137621497
E01002780,24,Islington,-0.0888355642294152,51.55006364757519
E01002781,9,Islington,-0.0931323656508254,51.55027958166203
E01002782,18,Islington,-0.0821892419904883,51.55131054064846
E01002783,22,Islington,-0.1290010216942413,51.551126639031125
E01002784,13,Islington,-0.131547981099899,51.5532306493018
E01002785,31,Islington,-0.125974737645375,51.55982263817621
E01002786,43,Islington,-0.1220768102475907,51.55777286929785
E01002787,39,Islington,-0.1250989228729088,51.55403124590386
E01002788,17,Islington,-0.128887940976954,51.55676074824643
E01002789,47,Islington,-0.1328543130639982,51.55566992337792
E01002790,21,Islington,-0.1046375364706672,51.54320785445056
E01002791,36,Islington,-0.1009865237661479,51.544044341740936
E01002792,30,Islington,-0.1042601571835921,51.54011284855192
E01002793,35,Islington,-0.0992233934280658,51.5401230751707
E01002794,125,Islington,-0.1047050077786709,51.53711735853595
E01002795,67,Islington,-0.1070096663264141,51.54666926620399
E01002796,14,Islington,-0.1104009166178007,51.546254406308485
E01002797,40,Islington,-0.0943600564299734,51.54007382821199
E01002798,21,Islington,-0.0916842327762363,51.536784409579305
E01002799,21,Islington,-0.0975613502614846,51.53784775497021
E01002800,29,Islington,-0.0948421885903652,51.53461884840596
E01002801,37,Islington,-0.1012859223977633,51.53551280555732
E01002802,30,Islington,-0.09891150119521,51.53341981375593
E01002803,16,Islington,-0.1011483421052358,51.53185813765556
E01002804,29,Islington,-0.1214948786077737,51.568827795542994
E01002805,64,Islington,-0.1140362225169228,51.56692690196494
E01002806,14,Islington,-0.1167794909962536,51.56799728883087
E01002807,45,Islington,-0.1228303627481871,51.56582079639898
E01002808,35,Islington,-0.1175540609426966,51.56564655775769
E01002809,45,Islington,-0.1260250045153745,51.564681806065394
E01002810,25,Islington,-0.1231951846447697,51.56268410839053
E01002811,35,Islington,-0.1175236400218083,51.57233989147045
E01002812,20,Kensington and Chelsea,-0.1907560055026353,51.49629972591724
E01002813,50,Kensington and Chelsea,-0.19575233347313,51.49689249282873
E01002814,42,Kensington and Chelsea,-0.2041901393756093,51.49596351254608
E01002815,28,Kensington and Chelsea,-0.1969767511266427,51.49487126253344
E01002816,35,Kensington and Chelsea,-0.1940873951646129,51.49940600261694
E01002817,34,Kensington and Chelsea,-0.2001869525889011,51.49720994594799
E01002818,83,Kensington and Chelsea,-0.1597135033272175,51.49890400629055
E01002819,96,Kensington and Chelsea,-0.1684913843684597,51.497440187359885
E01002820,11,Kensington and Chelsea,-0.1774714987555256,51.49487192834555
E01002821,55,Kensington and Chelsea,-0.1742767444690663,51.495436066769656
E01002822,10,Kensington and Chelsea,-0.1748177807022228,51.4917306398048
E01002823,21,Kensington and Chelsea,-0.1706208735590047,51.49274278061273
E01002824,26,Kensington and Chelsea,-0.1894709204712973,51.505754270497945
E01002825,34,Kensington and Chelsea,-0.2000151521644627,51.50466511485648
E01002826,52,Kensington and Chelsea,-0.1908307364909661,51.50341920901751
E01002827,63,Kensington and Chelsea,-0.1928533723973013,51.508126102205466
E01002828,49,Kensington and Chelsea,-0.2010109080490401,51.50735572153083
E01002829,39,Kensington and Chelsea,-0.2011133063308619,51.51699838374648
E01002830,51,Kensington and Chelsea,-0.2050110520509102,51.518778450280784
E01002831,54,Kensington and Chelsea,-0.2076966318952296,51.51664222989807
E01002832,45,Kensington and Chelsea,-0.2015962721187107,51.51487062580589
E01002833,51,Kensington and Chelsea,-0.2058414520310032,51.51409714810375
E01002834,15,Kensington and Chelsea,-0.1887748689412796,51.492560895338215
E01002835,78,Kensington and Chelsea,-0.1809864141251186,51.49361239249508
E01002836,36,Kensington and Chelsea,-0.1843635546698321,51.491945688762335
E01002837,36,Kensington and Chelsea,-0.1808251318602856,51.49017408263352
E01002838,17,Kensington and Chelsea,-0.1782371176526305,51.48901102757319
E01002839,47,Kensington and Chelsea,-0.1895281217040025,51.49391825957738
E01002840,35,Kensington and Chelsea,-0.1759590666113724,51.48157345425884
E01002841,33,Kensington and Chelsea,-0.1821709351183353,51.4787949758247
E01002842,12,Kensington and Chelsea,-0.1781414532714414,51.481115806015424
E01002843,31,Kensington and Chelsea,-0.1829228383350237,51.48073532206793
E01002844,25,Kensington and Chelsea,-0.1698752340463389,51.48391490353929
E01002845,21,Kensington and Chelsea,-0.1738868640066978,51.48395828497819
E01002846,32,Kensington and Chelsea,-0.1962749840314423,51.48884101077446
E01002847,68,Kensington and Chelsea,-0.1961571591518622,51.491188207978766
E01002848,34,Kensington and Chelsea,-0.1997844650212331,51.491505414382914
E01002849,21,Kensington and Chelsea,-0.1920882202280509,51.48996059602994
E01002850,91,Kensington and Chelsea,-0.1925266291474115,51.49346785670646
E01002851,35,Kensington and Chelsea,-0.1956553688891003,51.49362642169818
E01002852,75,Kensington and Chelsea,-0.219050505855837,51.52705234692712
E01002853,49,Kensington and Chelsea,-0.2109851267996456,51.52267785590637
E01002854,34,Kensington and Chelsea,-0.2048736983742336,51.52262755831203
E01002855,37,Kensington and Chelsea,-0.2077891572980137,51.52097953506616
E01002856,26,Kensington and Chelsea,-0.209462945566527,51.51843183742878
E01002857,17,Kensington and Chelsea,-0.2075397317273427,51.52482866004057
E01002858,16,Kensington and Chelsea,-0.1653286391860948,51.4928642786841
E01002859,47,Kensington and Chelsea,-0.1595893283134627,51.49326503987486
E01002860,38,Kensington and Chelsea,-0.1640389204249427,51.49508261121
E01002861,18,Kensington and Chelsea,-0.1643364164594216,51.49047679500466
E01002862,18,Kensington and Chelsea,-0.1679400277413936,51.49143736947404
E01002863,21,Kensington and Chelsea,-0.1583783190708256,51.495925974434456
E01002864,19,Kensington and Chelsea,-0.2030142971490618,51.500932362692346
E01002865,35,Kensington and Chelsea,-0.1979835860900889,51.5010802564062
E01002866,37,Kensington and Chelsea,-0.2115228053065485,51.50169824835508
E01002867,51,Kensington and Chelsea,-0.2076045902439531,51.4974499376536
E01002868,19,Kensington and Chelsea,-0.2063271717115809,51.50507974525822
E01002869,38,Kensington and Chelsea,-0.2134499389139721,51.50411108151542
E01002870,25,Kensington and Chelsea,-0.2174227145510298,51.511373393596415
E01002871,60,Kensington and Chelsea,-0.2082128464049066,51.50756137091426
E01002872,27,Kensington and Chelsea,-0.2122668876986113,51.50988470628317
E01002873,37,Kensington and Chelsea,-0.2140442036489245,51.50676568756335
E01002874,31,Kensington and Chelsea,-0.2093021318756839,51.51399054480652
E01002875,22,Kensington and Chelsea,-0.2073884376780228,51.51057960258152
E01002876,35,Kensington and Chelsea,-0.220801519112982,51.5181014835264
E01002877,48,Kensington and Chelsea,-0.2203107982959188,51.51505523627066
E01002878,49,Kensington and Chelsea,-0.2147567272040321,51.51654830939628
E01002879,17,Kensington and Chelsea,-0.2117975568737044,51.515150561416455
E01002880,13,Kensington and Chelsea,-0.2167522905595582,51.51398365780919
E01002881,14,Kensington and Chelsea,-0.2142693715605369,51.51186501411051
E01002882,35,Kensington and Chelsea,-0.2032462177556021,51.51172202143115
E01002883,48,Kensington and Chelsea,-0.200606188733942,51.50965608972843
E01002884,59,Kensington and Chelsea,-0.1967222923555023,51.51066330694451
E01002885,30,Kensington and Chelsea,-0.1936117956072663,51.51063575082763
E01002886,65,Kensington and Chelsea,-0.1969439772173453,51.51356478822576
E01002887,50,Kensington and Chelsea,-0.1828548808032764,51.49650638946695
E01002888,23,Kensington and Chelsea,-0.187156108550074,51.49604783645189
E01002889,25,Kensington and Chelsea,-0.1903442048473223,51.500945016045776
E01002890,42,Kensington and Chelsea,-0.1866429397971572,51.49889789352415
E01002891,28,Kensington and Chelsea,-0.1825653269444554,51.500250920511895
E01002892,32,Kensington and Chelsea,-0.1806191447845914,51.497514914817685
E01002893,37,Kensington and Chelsea,-0.1890653687010981,51.48639872589322
E01002894,55,Kensington and Chelsea,-0.1918244836943735,51.48784724012094
E01002895,18,Kensington and Chelsea,-0.1822692056882986,51.48727401619205
E01002896,39,Kensington and Chelsea,-0.1863956227692094,51.48734004897913
E01002897,48,Kensington and Chelsea,-0.1886252008788952,51.48347897496021
E01002898,34,Kensington and Chelsea,-0.1871135209181615,51.49017938498659
E01002899,14,Kensington and Chelsea,-0.1671134452376269,51.486894278610364
E01002900,32,Kensington and Chelsea,-0.1615222401095226,51.48438954204468
E01002901,10,Kensington and Chelsea,-0.1549111960949038,51.48647738241132
E01002902,47,Kensington and Chelsea,-0.1576410650551727,51.49069416661658
E01002903,37,Kensington and Chelsea,-0.1636826070781601,51.48851090570096
E01002904,9,Kensington and Chelsea,-0.2233221862976543,51.52434115075171
E01002905,50,Kensington and Chelsea,-0.214448986386892,51.52160104770199
E01002906,26,Kensington and Chelsea,-0.2200211637949911,51.52208964221636
E01002907,12,Kensington and Chelsea,-0.2257124652757298,51.5234290445976
E01002908,30,Kensington and Chelsea,-0.2242174005873876,51.52118423317389
E01002909,44,Kensington and Chelsea,-0.2146899801204841,51.51902229453074
E01002910,19,Kensington and Chelsea,-0.1743672283050948,51.48821338716786
E01002911,44,Kensington and Chelsea,-0.1770676749405258,51.485218585958464
E01002912,45,Kensington and Chelsea,-0.1811701131888795,51.48447351831072
E01002913,24,Kensington and Chelsea,-0.1862607753381388,51.48133028402358
E01002914,80,Kensington and Chelsea,-0.1697346566670575,51.48872172867378
E01002915,12,Kingston upon Thames,-0.2721732371250684,51.385195221694815
E01002916,11,Kingston upon Thames,-0.284178642405412,51.38526525398052
E01002917,11,Kingston upon Thames,-0.2768418220852164,51.386886050085415
E01002918,13,Kingston upon Thames,-0.2650026018193069,51.38000214393764
