LSOA code,Burglary_Count,Borough,longitude,latitude,Cumulative,Cumulative_Percent
E01001834,37,Hackney,-0.0761023398881102,51.55542169108503,65374,45.21648914096002
E01033884,37,Southwark,-0.0813404115255131,51.50487794896842,65411,45.24208050906073
E01034616,37,Hillingdon,-0.4199293815614472,51.50311488826608,65448,45.26767187716143
E01002407,37,Hillingdon,-0.4180203422119008,51.50146028978896,65485,45.29326324526214
E01033713,37,Hackney,-0.0612542557399979,51.55416745439217,65522,45.318854613362845
E01001029,37,Croydon,-0.1247084569022491,51.335755039205,65559,45.34444598146355
E01002075,37,Haringey,-0.0540842918946442,51.59979556719533,65596,45.37003734956426
E01003986,37,Southwark,-0.0534257135396456,51.489316832908784,65633,45.39562871766496
E01001511,37,Enfield,-0.058584598954539,51.64696708365334,65670,45.42122008576567
E01002020,37,Haringey,-0.1359634017972801,51.59069063653356,65707,45.44681145386637
E01003223,37,Lewisham,-0.0133976213430439,51.435421540153655,65744,45.47240282196708
E01033573,37,Barnet,-0.2435566598258729,51.59521444828435,65781,45.49799419006778
E01004579,37,Wandsworth,-0.1686889317071784,51.47348170541543,65818,45.52358555816849
E01033579,37,Newham,-0.0151601057464049,51.533048197217695,65855,45.54917692626919
E01000856,37,Camden,-0.1418108649100561,51.54187860224642,65892,45.574768294369896
E01001613,37,Greenwich,0.068704208930131,51.44882470085592,65929,45.6003596624706
E01000204,37,Barnet,-0.1988822494195348,51.60169391392554,65966,45.62595103057131
E01002748,37,Islington,-0.1058820481663994,51.56100716356035,66003,45.65154239867202
E01003335,37,Lewisham,-0.0458307213838806,51.427500862171286,66040,45.67713376677272
E01000316,37,Barnet,-0.1749585978048124,51.6050219243712,66077,45.702725134873425
E01003975,37,Southwark,-0.0726585196855543,51.49690736696125,66114,45.72831650297413
E01001085,37,Croydon,-0.1263089589320426,51.411233310461455,66151,45.75390787107484
E01000628,37,Brent,-0.2572971331059718,51.55765385723584,66188,45.77949923917554
E01032782,37,Tower Hamlets,-0.0243383256569914,51.50189498039617,66225,45.80509060727625
E01032785,37,Tower Hamlets,-0.0422276382620484,51.5284687280604,66262,45.830681975376955
E01000746,37,Bromley,-0.0780908076906477,51.41740748312176,66299,45.85627334347766
E01002732,37,Islington,-0.1094456786103146,51.558950327751845,66336,45.881864711578366
E01035492,37,Wandsworth,-0.1973343392771228,51.46112355731603,66373,45.90745607967907
E01003288,37,Lewisham,-0.0047509147319645,51.46057967655376,66410,45.93304744777977
E01004638,37,Wandsworth,-0.2302015737260388,51.45881490043243,66447,45.958638815880484
E01002293,37,Havering,0.223253141012362,51.59352435954972,66484,45.98423018398119
E01035488,37,Wandsworth,-0.1816416490032801,51.466466656754406,66521,46.009821552081895
E01002030,37,Haringey,-0.1113952149400029,51.59112156201925,66558,46.0354129201826
E01002855,37,Kensington and Chelsea,-0.2077891572980137,51.52097953506616,66595,46.0610042882833
E01004647,36,Westminster,-0.170136916002388,51.53642158233048,66631,46.085903997786694
E01001409,36,Enfield,-0.0588334416978012,51.663054928070856,66667,46.11080370729008
