LSOA code,year,Month_Num,Burglary_Count,IMD SCORE,EMPLOYMENT SCORE,EDUCATION SKILLS AND TRAINING SCORE,INCOME SCORE,BARRIERS TO HOUSING AND SERVICES SCORE,LIVING ENVIRONMENT SCORE,longitude,latitude
E01002873,2024,7,1,19.842,0.07,4.48,0.093,33.881,42.643,-0.2140442036489245,51.50676568756335
E01002873,2024,8,1,19.842,0.07,4.48,0.093,33.881,42.643,-0.2140442036489245,51.50676568756335
E01002873,2024,9,2,19.842,0.07,4.48,0.093,33.881,42.643,-0.2140442036489245,51.50676568756335
E01002876,2022,4,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,6,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,8,3,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,9,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,10,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,11,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2022,12,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,1,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,5,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,7,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,9,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,10,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,11,6,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2023,12,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2024,1,1,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2024,3,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2024,4,3,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2024,5,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002876,2024,10,2,20.135,0.091,4.879,0.123,30.263,39.859,-0.220801519112982,51.5181014835264
E01002877,2022,4,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2022,6,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2022,7,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2022,8,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2022,9,1,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2022,11,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,1,3,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,2,1,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,3,7,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,5,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,6,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,7,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,8,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2023,11,1,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,2,3,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,3,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,4,3,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,6,3,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,8,1,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,9,3,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002877,2024,10,2,41.177,0.182,19.574,0.313,38.113,34.629,-0.2203107982959188,51.51505523627066
E01002878,2022,4,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2022,6,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2022,7,2,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2022,8,7,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2022,9,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2022,12,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,1,2,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,2,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,6,2,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,7,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,8,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,10,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2023,11,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,1,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,2,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,4,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,6,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,7,7,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,8,3,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,9,1,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002878,2024,10,2,33.862,0.149,6.905,0.199,40.927,37.329,-0.2147567272040321,51.51654830939628
E01002882,2022,5,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2022,9,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2022,11,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2022,12,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,1,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,3,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,4,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,5,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,6,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,7,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,8,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,9,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,10,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2023,11,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,2,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,3,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,4,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,5,4,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,6,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,7,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,8,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,9,2,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002882,2024,10,1,17.09,0.065,1.043,0.108,33.291,41.17,-0.2032462177556021,51.51172202143115
E01002883,2022,4,3,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,6,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,7,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,8,3,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,9,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,10,6,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,11,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2022,12,3,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,2,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,3,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,5,4,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,6,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,7,3,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,8,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,9,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,11,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2023,12,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2024,1,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2024,4,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2024,5,1,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2024,9,2,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002883,2024,10,4,11.744,0.025,0.531,0.033,31.075,45.224,-0.200606188733942,51.50965608972843
E01002884,2022,5,3,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,6,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,8,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,9,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,10,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,11,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2022,12,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,1,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,2,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,3,4,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,4,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,5,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,6,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,7,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,8,4,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,9,3,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,10,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,11,3,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2023,12,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,1,3,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,2,4,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,3,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,4,4,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,5,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,7,3,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,8,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,10,1,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002884,2024,11,2,21.59,0.07,2.649,0.09,44.45,38.534,-0.1967222923555023,51.51066330694451
E01002886,2022,5,3,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,6,1,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,7,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,8,3,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,9,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,11,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2022,12,3,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,1,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,2,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,3,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,4,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,7,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,8,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,9,5,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2023,10,3,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,1,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,2,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,4,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,5,2,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,7,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,8,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,9,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,10,4,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002886,2024,11,1,14.819,0.025,0.479,0.049,31.078,53.219,-0.1969439772173453,51.51356478822576
E01002887,2022,4,1,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,6,4,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,7,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,8,3,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,9,4,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,10,1,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,11,3,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2022,12,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,1,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,2,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,3,1,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,4,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,6,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,7,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,10,1,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2023,12,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,4,3,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,5,3,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,7,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,8,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,9,3,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,10,1,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002887,2024,11,2,12.569,0.011,0.139,0.022,33.633,55.254,-0.1828548808032764,51.49650638946695
E01002890,2022,4,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2022,6,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2022,7,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2022,10,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2022,11,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2022,12,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,1,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,2,3,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,3,3,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,4,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,5,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,7,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,9,3,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,10,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2023,11,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,2,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,3,3,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,4,3,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,5,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,7,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,8,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,10,1,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002890,2024,11,2,8.969,0.009,0.339,0.012,26.948,39.726,-0.1866429397971572,51.49889789352415
E01002893,2022,4,2,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2022,6,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2022,9,3,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2022,12,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,1,3,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,2,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,3,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,7,3,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,8,2,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,9,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,11,7,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2023,12,2,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,1,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,2,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,3,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,6,2,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,8,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,9,2,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,10,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002893,2024,11,1,21.771,0.087,7.1,0.126,37.43,41.053,-0.1890653687010981,51.48639872589322
E01002894,2022,5,5,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2022,6,4,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2022,7,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2022,8,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2022,9,5,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2022,12,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,2,2,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,3,2,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,4,2,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,5,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,6,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,7,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,10,4,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,11,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2023,12,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,1,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,2,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,4,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,5,2,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,6,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,7,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,8,2,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,9,3,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002894,2024,11,1,19.923,0.086,9.635,0.095,32.595,44.885,-0.1918244836943735,51.48784724012094
E01002896,2022,4,1,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
E01002896,2022,5,1,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
E01002896,2022,7,1,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
E01002896,2022,8,1,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
E01002896,2022,11,2,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
E01002896,2022,12,2,10.304,0.018,5.568,0.037,28.592,39.053,-0.1863956227692094,51.48734004897913
