LSOA21CD,Latitude,Longitude
E01003726,51.61022,0.132952
E01003727,51.61069,0.105777
E01003729,51.552,0.072585
E01003730,51.55148,0.077279
E01003731,51.54936,0.079331
E01003732,51.54686,0.070953
E01003733,51.54933,0.072479
E01003734,51.54663,0.07638
E01003735,51.54737,0.082775
E01003736,51.54503,0.074057
E01003737,51.55669,0.103426
E01003738,51.552,0.103022
E01003739,51.55072,0.091366
E01003740,51.55579,0.096012
E01003741,51.54885,0.096573
E01003742,51.55856,0.097669
E01003743,51.55675,0.087891
E01003744,51.62327,0.024948
E01003745,51.61778,0.032244
E01003746,51.61643,0.022708
E01003747,51.61266,0.03398
E01003748,51.6099,0.029105
E01003749,51.60591,0.029043
E01003750,51.60626,0.024047
E01003751,51.57549,0.09992
E01003752,51.57302,0.076254
E01003753,51.57272,0.089373
E01003754,51.57176,0.093629
E01003755,51.57119,0.083401
E01003756,51.56767,0.084625
E01003757,51.56722,0.092267
E01003759,51.58711,0.030587
E01003760,51.59995,0.035867
E01003761,51.60056,0.041338
E01003762,51.59762,0.031214
E01003763,51.59531,0.045261
E01003764,51.58964,0.037282
E01003765,51.59353,0.03197
E01003766,51.56881,0.100103
E01003767,51.56621,0.101975
E01003768,51.56602,0.095126
E01003769,51.5668,0.110703
E01003770,51.57851,0.113641
E01003771,51.571,0.108661
E01003772,51.57096,0.099437
E01003773,51.56909,0.114344
E01003774,51.5846,0.027284
E01003775,51.58827,0.019811
E01003776,51.58249,0.019469
E01003777,51.58001,0.028062
E01003778,51.57741,0.022159
E01003779,51.57466,0.021431
E01003780,51.59117,0.016865
E01003781,51.5642,0.071034
E01003782,51.56324,0.078334
E01003783,51.56083,0.072063
E01003784,51.56145,0.060535
E01003785,51.5607,0.064527
E01003786,51.56888,0.078533
E01003787,51.56623,0.076724
E01003788,51.56581,0.064181
E01003789,51.57343,0.025966
E01003790,51.56677,0.042133
E01003791,51.56391,0.023364
E01003792,51.55783,0.035818
E01003793,51.56179,0.030859
E01003794,51.58245,0.037697
E01003795,51.57446,0.037989
E01003796,51.57461,0.033046
E01003797,51.48034,-0.24445
E01003798,51.47652,-0.24702
E01003799,51.47577,-0.23273
E01003800,51.48122,-0.23816
E01003801,51.48666,-0.23662
E01003802,51.48215,-0.23116
E01003803,51.48486,-0.24064
E01003804,51.46282,-0.27508
E01003805,51.45624,-0.27477
E01003806,51.44889,-0.26217
E01003807,51.46609,-0.26775
E01003808,51.46612,-0.26275
E01003809,51.46155,-0.2595
E01003810,51.43059,-0.35115
E01003811,51.43169,-0.34117
E01003812,51.43278,-0.34654
E01003813,51.43003,-0.35961
E01003814,51.42508,-0.34738
E01003815,51.42494,-0.35692
E01003816,51.44228,-0.29172
E01003817,51.43175,-0.28841
E01003818,51.43546,-0.3199
E01003819,51.44091,-0.32498
E01003820,51.43189,-0.31479
E01003821,51.45319,-0.2998
E01003822,51.41857,-0.36483
E01003823,51.40679,-0.3332
E01003824,51.41986,-0.37183
E01003825,51.42053,-0.3812
E01003826,51.41392,-0.38163
E01003827,51.41381,-0.36787
E01003828,51.42445,-0.37141
E01003829,51.43164,-0.37387
E01003830,51.42766,-0.36711
E01003831,51.43254,-0.37823
E01003832,51.42772,-0.38427
E01003833,51.42523,-0.37952
E01003834,51.40388,-0.31313
E01003835,51.42689,-0.31823
E01003836,51.42398,-0.32291
E01003837,51.42271,-0.31125
E01003838,51.42163,-0.32529
E01003839,51.41613,-0.31609
E01003840,51.45568,-0.37247
E01003841,51.45182,-0.37731
E01003842,51.44755,-0.36876
E01003843,51.44825,-0.38119
E01003844,51.4468,-0.36081
E01003845,51.44477,-0.37441
E01003846,51.47735,-0.28276
E01003847,51.47737,-0.29683
E01003848,51.47048,-0.28716
E01003849,51.47453,-0.28825
E01003851,51.48334,-0.2836
E01003852,51.46804,-0.24068
E01003853,51.47099,-0.23999
E01003854,51.47162,-0.25183
E01003855,51.47016,-0.26814
E01003856,51.46936,-0.25936
E01003857,51.46773,-0.25153
E01003858,51.46789,-0.25595
E01003859,51.46544,-0.27607
E01003860,51.46703,-0.30768
E01003861,51.4655,-0.29311
E01003862,51.46489,-0.28195
E01003863,51.46379,-0.28934
E01003864,51.46987,-0.29283
E01003865,51.46798,-0.27657
E01003866,51.45751,-0.32427
E01003867,51.45514,-0.34111
E01003868,51.45399,-0.32083
E01003869,51.45428,-0.32824
E01003870,51.45099,-0.33588
E01003871,51.46297,-0.32315
E01003872,51.45896,-0.31885
E01003873,51.46141,-0.29911
E01003874,51.46029,-0.29467
E01003875,51.46042,-0.28488
E01003876,51.46074,-0.30703
E01003877,51.45809,-0.29939
E01003878,51.454,-0.28484
E01003879,51.45406,-0.29627
E01003880,51.4407,-0.33453
E01003881,51.43621,-0.33424
E01003882,51.44452,-0.33431
E01003883,51.44639,-0.34425
E01003884,51.44186,-0.34001
E01003885,51.43825,-0.345
E01003886,51.42874,-0.33254
E01003887,51.42548,-0.33074
E01003888,51.42224,-0.34364
E01003889,51.41655,-0.33513
E01003890,51.43238,-0.33468
E01003891,51.4303,-0.32744
E01003892,51.45224,-0.30896
E01003893,51.45688,-0.3105
E01003894,51.45434,-0.31418
E01003895,51.45025,-0.31921
E01003896,51.44817,-0.32356
E01003897,51.4477,-0.33056
E01003898,51.4426,-0.34672
E01003899,51.4427,-0.35258
E01003900,51.43542,-0.35633
E01003901,51.44417,-0.35809
E01003902,51.44081,-0.36057
E01003903,51.43758,-0.36895
E01003904,51.44571,-0.34999
E01003905,51.45559,-0.34908
E01003906,51.45577,-0.35812
E01003907,51.45295,-0.37082
E01003908,51.45533,-0.363
E01003909,51.45146,-0.35608
E01003910,51.45076,-0.34842
E01003911,51.47425,-0.0855
E01003912,51.4757,-0.08027
E01003913,51.47124,-0.08929
E01003914,51.472,-0.08059
E01003915,51.47089,-0.08444
E01003916,51.47844,-0.08411
E01003917,51.47628,-0.08609
E01003918,51.4764,-0.09134
E01003919,51.4751,-0.09721
E01003920,51.47756,-0.09443
E01003921,51.47497,-0.09275
E01003922,51.47244,-0.09552
E01003923,51.48202,-0.09704
E01003924,51.47915,-0.09616
E01003925,51.4791,-0.09013
E01003926,51.47927,-0.10237
E01003929,51.50345,-0.09277
E01003930,51.49732,-0.10472
E01003932,51.49673,-0.1022
E01003933,51.49456,-0.10613
E01003934,51.50646,-0.10422
E01003935,51.50619,-0.09563
E01003936,51.49843,-0.09281
E01003937,51.49789,-0.09612
E01003938,51.49905,-0.08867
E01003939,51.50207,-0.09109
E01003940,51.49779,-0.08647
E01003941,51.49699,-0.08313
E01003942,51.49591,-0.08921
E01003943,51.49599,-0.09628
E01003945,51.43469,-0.06907
E01003946,51.43063,-0.08378
E01003947,51.43073,-0.08123
E01003948,51.42411,-0.07875
E01003949,51.44381,-0.06598
E01003950,51.44484,-0.07052
E01003951,51.4374,-0.0855
E01003952,51.45768,-0.07597
E01003953,51.45969,-0.07868
E01003954,51.4556,-0.07398
E01003955,51.45579,-0.06915
E01003956,51.45271,-0.07468
E01003957,51.45115,-0.06837
E01003958,51.44923,-0.07201
E01003960,51.49274,-0.0885
E01003961,51.491,-0.08585
E01003963,51.48951,-0.09173
E01003966,51.48895,-0.08001
E01003969,51.4815,-0.09067
E01003971,51.4871,-0.08337
E01003972,51.48784,-0.0885
E01003973,51.4873,-0.09277
E01003975,51.49741,-0.07376
E01003976,51.49839,-0.07792
E01003977,51.49455,-0.06982
E01003979,51.4946,-0.08123
E01003980,51.49167,-0.0787
E01003981,51.50263,-0.0849
E01003983,51.47995,-0.06713
E01003984,51.47444,-0.05796
E01003986,51.48844,-0.05399
E01003987,51.4861,-0.05743
E01003988,51.48131,-0.05716
E01003989,51.4835,-0.06731
E01003990,51.47995,-0.07008
E01003991,51.48314,-0.09911
E01003992,51.48391,-0.10428
E01003993,51.48116,-0.1033
E01003994,51.48736,-0.09886
E01003995,51.48927,-0.10184
E01003997,51.48522,-0.09925
E01003998,51.48771,-0.10511
E01003999,51.48563,-0.1033
E01004000,51.46639,-0.05343
E01004001,51.46393,-0.0557
E01004002,51.46256,-0.04902
E01004003,51.47711,-0.05555
E01004004,51.47282,-0.05558
E01004005,51.4724,-0.06171
E01004006,51.46965,-0.05755
E01004007,51.47831,-0.07362
E01004008,51.47622,-0.06713
E01004010,51.47544,-0.07086
E01004011,51.47785,-0.07776
E01004012,51.47994,-0.08089
E01004013,51.47558,-0.07494
E01004014,51.48054,-0.07558
E01004015,51.45741,-0.06205
E01004016,51.45525,-0.04878
E01004017,51.45144,-0.05441
E01004018,51.45104,-0.06308
E01004019,51.46218,-0.06028
E01004020,51.46071,-0.05576
E01004021,51.46064,-0.06885
E01004023,51.49894,-0.06255
E01004024,51.49445,-0.06033
E01004028,51.49888,-0.07153
E01004029,51.50255,-0.04835
E01004030,51.50112,-0.05313
E01004031,51.49528,-0.05197
E01004032,51.50084,-0.04402
E01004033,51.49947,-0.05189
E01004034,51.4989,-0.05829
E01004035,51.4927,-0.05388
E01004036,51.49156,-0.04693
E01004037,51.48982,-0.05905
E01004038,51.4872,-0.06529
E01004039,51.48934,-0.07075
E01004040,51.48799,-0.07518
E01004041,51.48835,-0.07043
E01004042,51.4917,-0.06398
E01004043,51.49113,-0.06675
E01004044,51.49167,-0.07357
E01004045,51.46388,-0.08076
E01004046,51.46334,-0.07452
E01004047,51.46356,-0.08951
E01004048,51.45903,-0.08576
E01004049,51.46367,-0.08438
E01004050,51.46759,-0.08323
E01004051,51.46632,-0.08727
E01004052,51.46621,-0.07941
E01004053,51.50443,-0.04531
E01004054,51.50595,-0.03686
E01004055,51.50406,-0.03923
E01004056,51.50125,-0.03464
E01004057,51.49874,-0.04334
E01004058,51.4942,-0.03552
E01004059,51.49575,-0.04119
E01004060,51.49207,-0.04284
E01004061,51.46912,-0.07331
E01004062,51.46618,-0.06564
E01004063,51.46717,-0.0719
E01004064,51.4649,-0.06221
E01004065,51.46355,-0.0709
E01004066,51.47217,-0.0766
E01004067,51.4721,-0.06926
E01004068,51.46798,-0.06203
E01004069,51.44701,-0.08933
E01004070,51.45368,-0.08958
E01004071,51.45712,-0.08136
E01004072,51.45283,-0.07947
E01004073,51.45443,-0.09493
E01004074,51.45112,-0.09615
E01004075,51.44733,-0.07912
E01004076,51.37984,-0.13981
E01004077,51.36808,-0.13228
E01004078,51.37189,-0.13039
E01004079,51.36563,-0.13691
E01004080,51.36727,-0.12714
E01004081,51.36269,-0.13292
E01004082,51.36316,-0.12488
E01004083,51.35188,-0.13077
E01004084,51.3462,-0.14294
E01004085,51.34875,-0.12982
E01004086,51.35907,-0.13061
E01004087,51.35326,-0.13979
E01004088,51.35478,-0.12455
E01004089,51.35476,-0.13305
E01004090,51.34732,-0.19509
E01004091,51.343,-0.18568
E01004092,51.34876,-0.18761
E01004093,51.34882,-0.20143
E01004094,51.34357,-0.20065
E01004095,51.35254,-0.20507
E01004096,51.35158,-0.19116
E01004097,51.3605,-0.17521
E01004098,51.36033,-0.1679
E01004099,51.36756,-0.16361
E01004100,51.36716,-0.17181
E01004101,51.36758,-0.17665
E01004102,51.36237,-0.16213
E01004103,51.36342,-0.17832
E01004104,51.35734,-0.16465
E01004105,51.35362,-0.17136
E01004106,51.34879,-0.17567
E01004107,51.35334,-0.16382
E01004108,51.33915,-0.16569
E01004109,51.32563,-0.15419
E01004110,51.36033,-0.2147
E01004111,51.36192,-0.22129
E01004112,51.35204,-0.21667
E01004114,51.33643,-0.21701
E01004115,51.3673,-0.21503
E01004116,51.36894,-0.23152
E01004117,51.36942,-0.24182
E01004118,51.36998,-0.22522
E01004119,51.37308,-0.22096
E01004120,51.36576,-0.22795
E01004121,51.3765,-0.2413
E01004122,51.37409,-0.237
E01004123,51.38357,-0.1848
E01004124,51.38377,-0.19676
E01004125,51.38344,-0.17487
E01004126,51.38063,-0.17821
E01004127,51.3772,-0.17443
E01004128,51.37841,-0.18136
E01004129,51.38595,-0.1848
E01004130,51.37718,-0.20548
E01004131,51.37734,-0.21782
E01004132,51.37297,-0.21874
E01004133,51.37265,-0.21324
E01004134,51.38429,-0.21059
E01004135,51.38396,-0.20425
E01004136,51.37958,-0.21295
E01004137,51.36335,-0.189
E01004138,51.36655,-0.18397
E01004139,51.36248,-0.18304
E01004140,51.36847,-0.19177
E01004141,51.36789,-0.18753
E01004143,51.36574,-0.20018
E01004144,51.37938,-0.19042
E01004145,51.37766,-0.1974
E01004146,51.37242,-0.1966
E01004147,51.37457,-0.18591
E01004148,51.37109,-0.20118
E01004149,51.37179,-0.18957
E01004150,51.35838,-0.1873
E01004151,51.35769,-0.1831
E01004152,51.35657,-0.19355
E01004153,51.35415,-0.18774
E01004154,51.35596,-0.17889
E01004155,51.35362,-0.19712
E01004156,51.35962,-0.19732
E01004157,51.35825,-0.20931
E01004158,51.35747,-0.20387
E01004159,51.3692,-0.20699
E01004160,51.36304,-0.20471
E01004161,51.3642,-0.21007
E01004162,51.36208,-0.19919
E01004163,51.37774,-0.16817
E01004164,51.37465,-0.16332
E01004165,51.37237,-0.17076
E01004166,51.37111,-0.16254
E01004167,51.37505,-0.17681
E01004168,51.37271,-0.17895
E01004169,51.37902,-0.16326
E01004170,51.36234,-0.15254
E01004171,51.36973,-0.15088
E01004172,51.36591,-0.15125
E01004173,51.3663,-0.14517
E01004174,51.36262,-0.14543
E01004175,51.37422,-0.15325
E01004176,51.36744,-0.15692
E01004177,51.35719,-0.15163
E01004178,51.35842,-0.14299
E01004179,51.35506,-0.14367
E01004180,51.35235,-0.15472
E01004181,51.35021,-0.14895
E01004182,51.36035,-0.14104
E01004183,51.38632,-0.17532
E01004184,51.38667,-0.16777
E01004185,51.38645,-0.1587
E01004186,51.38351,-0.16147
E01004187,51.38207,-0.1683
E01004189,51.38984,-0.17554
E01004190,51.37727,-0.233
E01004191,51.37317,-0.22981
E01004192,51.38809,-0.23682
E01004193,51.38276,-0.23198
E01004194,51.38136,-0.22463
E01004195,51.379,-0.24006
E01004196,51.37782,-0.22493
E01004198,51.53094,-0.05496
E01004199,51.53012,-0.05872
E01004200,51.53073,-0.06208
E01004201,51.53262,-0.04944
E01004202,51.53337,-0.06058
E01004203,51.5283,-0.06003
E01004204,51.52894,-0.06393
E01004205,51.52168,-0.0616
E01004206,51.52224,-0.05611
E01004207,51.5231,-0.04947
E01004208,51.52061,-0.05565
E01004209,51.52534,-0.05373
E01004211,51.52472,-0.06135
E01004212,51.52581,-0.05682
E01004214,51.49674,-0.00761
E01004216,51.49399,-0.00628
E01004217,51.4905,-0.01073
E01004218,51.48807,-0.00662
E01004219,51.50933,-0.0087
E01004221,51.4998,-0.01007
E01004222,51.53428,-0.03074
E01004223,51.54071,-0.03326
E01004226,51.53189,-0.02902
E01004228,51.53044,-0.03374
E01004229,51.52782,-0.02955
E01004230,51.52962,-0.03795
E01004231,51.52856,-0.02428
E01004232,51.52661,-0.03508
E01004233,51.53424,-0.03494
E01004234,51.53432,-0.04432
E01004235,51.5286,-0.01499
E01004236,51.52674,-0.01362
E01004237,51.52648,-0.01814
E01004239,51.52418,-0.01748
E01004240,51.52305,-0.02149
E01004241,51.52066,-0.02382
E01004243,51.51335,-0.00652
E01004244,51.51252,-0.01735
E01004245,51.51505,-0.00088
E01004247,51.51264,-0.01187
E01004248,51.51919,-0.01114
E01004249,51.51655,-0.01047
E01004251,51.51448,-0.03171
E01004255,51.51002,-0.02759
E01004256,51.5093,-0.02217
E01004257,51.50935,-0.01595
E01004258,51.50934,-0.03209
E01004259,51.5285,-0.05096
E01004260,51.52804,-0.04632
E01004263,51.52455,-0.04647
E01004264,51.52132,-0.03969
E01004266,51.53012,-0.05035
E01004267,51.52552,-0.02345
E01004268,51.52568,-0.02678
E01004270,51.52026,-0.03229
E01004271,51.51931,-0.02919
E01004272,51.518,-0.02531
E01004274,51.48997,-0.02164
E01004275,51.48908,-0.01722
E01004276,51.48745,-0.01887
E01004277,51.50554,-0.01776
E01004280,51.49606,-0.02459
E01004281,51.49202,-0.01779
E01004283,51.51794,-0.04786
E01004286,51.51477,-0.03796
E01004287,51.51545,-0.05115
E01004288,51.51489,-0.04263
E01004289,51.5147,-0.04676
E01004290,51.52038,-0.04646
E01004291,51.50451,-0.05842
E01004292,51.50656,-0.06297
E01004293,51.50701,-0.07065
E01004295,51.51044,-0.06331
E01004296,51.50758,-0.05802
E01004297,51.50721,-0.05332
E01004298,51.51291,-0.05275
E01004300,51.51082,-0.04871
E01004301,51.51104,-0.05859
E01004302,51.51146,-0.0551
E01004303,51.51052,-0.04576
E01004304,51.51288,-0.0591
E01004305,51.51227,-0.04751
E01004306,51.51992,-0.0712
E01004307,51.52011,-0.07534
E01004308,51.52032,-0.0664
E01004309,51.51767,-0.06713
E01004310,51.51607,-0.07344
E01004311,51.52847,-0.0734
E01004312,51.52639,-0.06898
E01004313,51.52653,-0.06618
E01004315,51.52647,-0.0729
E01004316,51.5255,-0.07543
E01004319,51.51266,-0.06395
E01004321,51.51559,-0.06233
E01004322,51.51862,-0.05755
E01004323,51.51674,-0.05571
E01004324,51.51845,-0.05275
E01004326,51.51549,-0.05746
E01004327,51.55834,0.01335
E01004328,51.5561,0.006817
E01004329,51.5562,0.015924
E01004330,51.55624,0.010862
E01004331,51.55457,0.017987
E01004332,51.55276,0.008531
E01004333,51.56263,0.011765
E01004334,51.56028,0.010767
E01004335,51.55447,0.002216
E01004336,51.55315,-0.00689
E01004337,51.55258,-0.00127
E01004338,51.55484,-0.00253
E01004339,51.56292,0.006454
E01004340,51.55832,0.000697
E01004341,51.55606,0.005257
E01004342,51.59365,-0.01311
E01004343,51.60085,-0.00562
E01004344,51.60023,-0.01339
E01004345,51.59776,-0.00795
E01004346,51.59834,-0.02056
E01004347,51.59543,-0.01943
E01004348,51.59371,-0.00677
E01004349,51.64083,-0.00393
E01004350,51.63572,-0.0107
E01004351,51.63628,-0.0053
E01004352,51.63632,0.012624
E01004353,51.63031,0.016577
E01004354,51.63034,0.005091
E01004355,51.62444,-0.00832
E01004356,51.62988,-0.01637
E01004357,51.63014,-0.00986
E01004358,51.62797,-0.00524
E01004359,51.62773,0.000887
E01004360,51.62317,-0.00265
E01004361,51.62323,-0.02036
E01004362,51.58074,0.009172
E01004363,51.57893,0.001588
E01004364,51.57602,-0.00326
E01004365,51.57608,-0.01115
E01004366,51.57527,0.003245
E01004367,51.57201,-0.00726
E01004368,51.57106,-0.0028
E01004369,51.56579,-0.00928
E01004370,51.56747,-0.00495
E01004371,51.56507,0.001181
E01004372,51.5643,-0.00325
E01004373,51.56325,-0.00789
E01004374,51.56227,0.000236
E01004375,51.56109,-0.00765
E01004376,51.55924,-0.00508
E01004377,51.59902,0.005098
E01004378,51.59557,0.00047
E01004379,51.60809,-0.00291
E01004380,51.60635,0.011082
E01004381,51.60591,0.0013
E01004382,51.60677,-0.0064
E01004383,51.60187,0.003505
E01004384,51.62012,0.004988
E01004385,51.61356,0.01478
E01004386,51.61586,0.007877
E01004387,51.61271,0.006177
E01004388,51.60987,0.004131
E01004389,51.62476,0.012604
E01004390,51.62161,0.010615
E01004391,51.58347,-0.04822
E01004392,51.58403,-0.03055
E01004393,51.58553,-0.03805
E01004394,51.58124,-0.0352
E01004395,51.57627,-0.04956
E01004396,51.58709,-0.03299
E01004397,51.58455,-0.02387
E01004398,51.60136,-0.04032
E01004399,51.60373,-0.03224
E01004400,51.59729,-0.03368
E01004401,51.59308,-0.04435
E01004402,51.595,-0.03054
E01004403,51.60027,-0.02595
E01004404,51.59234,-0.03386
E01004405,51.57845,-0.00952
E01004406,51.5784,-0.01629
E01004407,51.589,-0.0102
E01004408,51.58833,-0.01659
E01004409,51.58538,-0.01666
E01004410,51.58634,-0.01199
E01004411,51.58282,-0.01708
E01004412,51.58116,-0.01321
E01004413,51.6177,-0.00315
E01004414,51.61943,-0.01379
E01004415,51.61933,-0.00818
E01004416,51.61155,-0.00664
E01004417,51.61338,-0.01349
E01004418,51.60995,-0.01366
E01004419,51.60567,-0.01285
E01004420,51.57442,-0.01503
E01004421,51.57269,-0.02443
E01004422,51.56782,-0.04125
E01004423,51.57144,-0.01724
E01004424,51.56796,-0.024
E01004425,51.57063,-0.03097
E01004426,51.56915,-0.02076
E01004427,51.56469,-0.03058
E01004428,51.56312,-0.01886
E01004429,51.55818,-0.01821
E01004430,51.55646,-0.01186
E01004432,51.56883,-0.01225
E01004434,51.56495,-0.02122
E01004435,51.56481,-0.01381
E01004436,51.5721,0.013251
E01004437,51.5706,0.002694
E01004438,51.5696,0.013689
E01004439,51.56795,0.004266
E01004440,51.56625,0.00787
E01004441,51.56624,0.015921
E01004442,51.57251,0.007223
E01004443,51.58082,-0.02181
E01004444,51.57921,-0.03025
E01004445,51.57884,-0.02544
E01004446,51.57843,-0.03437
E01004447,51.57689,-0.01992
E01004448,51.57461,-0.03693
E01004449,51.57511,-0.02587
E01004450,51.6165,-0.02626
E01004451,51.62045,-0.02065
E01004452,51.61681,-0.02159
E01004453,51.61334,-0.02891
E01004454,51.61222,-0.02241
E01004455,51.60714,-0.02109
E01004456,51.60885,-0.0289
E01004457,51.5902,-0.02491
E01004458,51.58939,-0.03072
E01004459,51.59246,-0.02844
E01004460,51.59157,-0.01983
E01004462,51.58781,-0.02394
E01004463,51.59406,-0.0246
E01004464,51.58592,-0.00613
E01004465,51.58324,-0.00381
E01004466,51.58096,-0.00713
E01004467,51.58267,0.001117
E01004468,51.58673,0.00626
E01004469,51.59072,0.004603
E01004470,51.59022,-0.00477
E01004471,51.58916,5.9e-05
E01004472,51.44892,-0.15126
E01004473,51.4478,-0.14699
E01004474,51.44462,-0.15044
E01004475,51.44314,-0.14685
E01004476,51.45218,-0.14982
E01004477,51.45318,-0.15421
E01004478,51.45414,-0.15923
E01004479,51.45036,-0.16085
E01004480,51.45029,-0.14509
E01004481,51.4345,-0.15842
E01004482,51.43247,-0.15512
E01004483,51.43161,-0.14107
E01004484,51.43884,-0.14059
E01004485,51.43998,-0.15295
E01004486,51.43732,-0.14374
E01004487,51.4368,-0.14974
E01004488,51.43749,-0.15372
E01004489,51.43432,-0.15155
E01004490,51.43696,-0.18376
E01004491,51.43511,-0.17805
E01004492,51.43471,-0.18789
E01004493,51.44621,-0.18905
E01004494,51.44924,-0.1896
E01004495,51.44479,-0.19024
E01004496,51.44269,-0.18733
E01004497,51.43996,-0.18151
E01004498,51.43909,-0.18664
E01004499,51.45753,-0.20461
E01004500,51.4561,-0.21707
E01004501,51.458,-0.22316
E01004502,51.45436,-0.20224
E01004503,51.45561,-0.2113
E01004504,51.45269,-0.20516
E01004505,51.45174,-0.21887
E01004506,51.45995,-0.21802
E01004507,51.45827,-0.20792
E01004508,51.46064,-0.17552
E01004510,51.45908,-0.18326
E01004511,51.4587,-0.20207
E01004512,51.45457,-0.18591
E01004513,51.45375,-0.18958
E01004514,51.45839,-0.188
E01004515,51.46158,-0.18146
E01004516,51.4251,-0.14992
E01004517,51.42345,-0.14062
E01004518,51.42306,-0.14549
E01004519,51.42487,-0.15429
E01004520,51.42208,-0.15216
E01004521,51.42077,-0.14177
E01004522,51.42013,-0.14507
E01004523,51.42814,-0.14609
E01004524,51.42784,-0.13974
E01004525,51.42806,-0.16573
E01004526,51.42514,-0.16956
E01004527,51.42628,-0.16235
E01004528,51.42437,-0.15878
E01004529,51.42173,-0.16352
E01004530,51.42234,-0.16827
E01004531,51.42933,-0.16009
E01004532,51.42872,-0.15556
E01004533,51.42773,-0.15935
E01004534,51.46909,-0.16415
E01004535,51.46707,-0.17568
E01004536,51.46713,-0.16956
E01004537,51.46461,-0.1748
E01004538,51.46354,-0.1808
E01004539,51.47231,-0.15706
E01004540,51.47239,-0.16278
E01004541,51.4688,-0.17399
E01004542,51.44629,-0.1611
E01004543,51.44426,-0.16295
E01004544,51.44631,-0.15603
E01004545,51.4431,-0.15521
E01004546,51.44124,-0.1592
E01004547,51.44145,-0.1629
E01004548,51.43803,-0.1588
E01004549,51.43907,-0.1647
E01004550,51.44854,-0.15855
E01004551,51.46328,-0.17101
E01004552,51.45997,-0.16605
E01004553,51.45855,-0.16987
E01004554,51.45852,-0.15234
E01004555,51.45753,-0.15738
E01004556,51.45761,-0.16266
E01004557,51.45566,-0.167
E01004558,51.45372,-0.16427
E01004559,51.45198,-0.16385
E01004560,51.47822,-0.15804
E01004563,51.47338,-0.15264
E01004564,51.47253,-0.14622
E01004565,51.46951,-0.14905
E01004566,51.47654,-0.1518
E01004567,51.47613,-0.13955
E01004568,51.45457,-0.24538
E01004569,51.45016,-0.24036
E01004570,51.44671,-0.24242
E01004571,51.44635,-0.23921
E01004572,51.44855,-0.23019
E01004573,51.44042,-0.23496
E01004574,51.45438,-0.24942
E01004575,51.46134,-0.24903
E01004576,51.45934,-0.25437
E01004577,51.47487,-0.16564
E01004579,51.47325,-0.16927
E01004580,51.47202,-0.17154
E01004581,51.47452,-0.17438
E01004582,51.47886,-0.16728
E01004583,51.47782,-0.17144
E01004584,51.47626,-0.17013
E01004585,51.46619,-0.16195
E01004586,51.46287,-0.15951
E01004587,51.46289,-0.15267
E01004588,51.46406,-0.16457
E01004589,51.46296,-0.15689
E01004590,51.46863,-0.15337
E01004591,51.46556,-0.15475
E01004592,51.46747,-0.15693
E01004593,51.44823,-0.19926
E01004594,51.44762,-0.20477
E01004595,51.4461,-0.19551
E01004596,51.44357,-0.20397
E01004597,51.44258,-0.19972
E01004598,51.44283,-0.19425
E01004599,51.44064,-0.20298
E01004601,51.45259,-0.19693
E01004602,51.4622,-0.21195
E01004604,51.46759,-0.22865
E01004605,51.46965,-0.22559
E01004606,51.46858,-0.22122
E01004607,51.46414,-0.22198
E01004608,51.46609,-0.21746
E01004609,51.46276,-0.21606
E01004610,51.43274,-0.1724
E01004611,51.43187,-0.15962
E01004612,51.43208,-0.16598
E01004613,51.43052,-0.16376
E01004614,51.42939,-0.17554
E01004615,51.42849,-0.17952
E01004616,51.42786,-0.17089
E01004617,51.42607,-0.17639
E01004618,51.43604,-0.16476
E01004619,51.44973,-0.17079
E01004620,51.45195,-0.18458
E01004621,51.4553,-0.17801
E01004622,51.45154,-0.17535
E01004623,51.44842,-0.18425
E01004624,51.44431,-0.18034
E01004625,51.44372,-0.17349
E01004626,51.43822,-0.17201
E01004627,51.45604,-0.18305
E01004628,51.45149,-0.21254
E01004629,51.44794,-0.2109
E01004630,51.44796,-0.21497
E01004631,51.4463,-0.2194
E01004632,51.44103,-0.20878
E01004633,51.44615,-0.21376
E01004634,51.44277,-0.22064
E01004635,51.4431,-0.21499
E01004636,51.44059,-0.22064
E01004637,51.43945,-0.2155
E01004638,51.45903,-0.2308
E01004639,51.46131,-0.23362
E01004640,51.46199,-0.22765
E01004641,51.46291,-0.24049
E01004642,51.4592,-0.23965
E01004643,51.45451,-0.22384
E01004644,51.45463,-0.23824
E01004645,51.45451,-0.23086
E01004646,51.53707,-0.18037
E01004647,51.53659,-0.16982
E01004648,51.53397,-0.18509
E01004649,51.53652,-0.17549
E01004650,51.53101,-0.18101
E01004651,51.53215,-0.17723
E01004652,51.5167,-0.18767
E01004653,51.51604,-0.19722
E01004654,51.51553,-0.19214
E01004656,51.51814,-0.1877
E01004657,51.51656,-0.1585
E01004658,51.51632,-0.16249
E01004659,51.52392,-0.16423
E01004660,51.52247,-0.15888
E01004661,51.52033,-0.16436
E01004662,51.52103,-0.16037
E01004663,51.51876,-0.1635
E01004665,51.48663,-0.1418
E01004668,51.4868,-0.14432
E01004669,51.48647,-0.13907
E01004670,51.52648,-0.16782
E01004674,51.5261,-0.20047
E01004675,51.52468,-0.19773
E01004676,51.52504,-0.1945
E01004677,51.53048,-0.20047
E01004678,51.52785,-0.20047
E01004679,51.52474,-0.20426
E01004680,51.51386,-0.16436
E01004681,51.51843,-0.18105
E01004682,51.51384,-0.17602
